net_id,replicate_num,n_loci,seq_len,ils_level,max_subset_size,distance_method,num_taxa,num_retics_true,num_retics_est,nretics_inside,nretics_outside,nretics_duplicated,est_newick,est_net_hwcd,est_major_tree_hwcd,est_net_hwcd_only_identified_retics,est_constraint_hwcd_sum,time_seconds_parallel,time_seconds_series
n200r10,1,1000,500,med,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,((((((t96,t95),t87),(((t89,t88),(t97,t98)),(((((t76,((t91,t90),((t81,t82),(t94,(t99,t100))))),t80),t85),t86),(((t79,t78),((t83,t84),(t93,t92))),t77)))),(t63,((((t58,t57),((t67,t53),t66)),(((t71,t70),t52),((t65,(t64,(t55,((t56,(t73,t72)),(((t54,(t69,t68)),t51),(t61,t60)))))),((t75,t74),t59)))),t62))),(((t112,((t111,t113),(t103,(((((((t104,((t102,t116))#H2),((t123,t122),(t115,t114))),(t118,(t119,#H2))),(t108,((((((t120,t121),(t124,t125)),t110),t105),t117),t107))),t109),t106),t101)))),((((t131,((t129,(((t144,(t141,t143)),(t148,t147)),(t135,t134))),t127)),t136),t137),((((t140,(t126,((t133,t132),((t128,((t150,t149),t130)),(t139,t138))))),t142),t146),t145))),((((t29,(t26,((t27,((t39,t40),t36)),(t47,(((t35,(t28,(((t32,t31),t49),t50))),((t38,(t37,(((t41,t33),t30),(t44,t43)))),t42)),t48))))),t45),t34),t46))),((((t187,(t186,(((t195,t196),t190),((t177,(t178,(t198,t197))),t176)))),(((((((t180,((t194,t193),(((t191,t192),((t200,t199),t183)),t179))),t181),t182),t184),t185),t189),t188)),((((((t151,((t158,t152),t153)),(t172,((((((t165,t164),t163),t162),t154),(((t167,t156),((t168,t169),t157)),(t166,#H1))),(t173)#H1))),(t155,(t174,t175))),(t161,(t160,t159))),t171),t170)),(((t19,t20),(t7,(t6,(((t8,(t14,t15)),((t23,(t22,t21)),t16)),((t12,t11),t13))))),(t1,(t2,((((t18,(t9,t17)),t10),(t25,t24)),(t3,(t4,t5)))))))));",190,148,156.0,60.0,236.933220265,1094.06499168
n200r10,2,100,1000,low,15,AGIC,200,10,3,2,8,1,"(OUTGROUP,(((((((((t172,(t173,(t169,(t153,(((t158,(t161,(t167,t168))),(t166,(t157,t165))),t156))))),t170),(t171,((t163,t164),((((t152,t154),t155),t151),((t175,t174),t162))))),t159),t160),((((t181,t180),(t179,(((t177,((t200,t199),(t189,t190))),t176),((t186,t185),(t196,(t195,((t187,((t192,t191),t184)),(((t188,(t198,t197)),t178),(t182,t183))))))))),t193),t194)),((((t146,t145),t126),((((t129,t128),t127),((t131,t130),#H1)),(((t132,((t143,t144),(t138)#H1)),t137),(t134,t133)))),((((t150,(t148,t147)),t149),(t139,t140)),(t136,t135)))),((t21,(t9,((t8,t7),(((((t16,t24),t1),t25),((t3,t4),t2)),((((t6,(t5,(((t14,(t23,(t15,(t17,t18)))),t13),(t11,t12)))),t10),t20),t19))))),t22)),(t142,(t141,(((t65,(t66,((t70,t71),((t58,t59),((((((((t53,((t55,t52),t54)),(t68,(t75,t74))),(t63,t62)),t69),(t67,t72)),(t73,t64)),(t61,t60)),((t51,t56),t57)))))),((((t80,((((((t78,t81),(t85,(t84,((t82,((t91,t90))#H3),((t76,(t99,t100)),(((t89,t88),(t83,(t97,t98))),#H3)))))),(t87,t86)),t93),(t94,(t92,(t96,t95)))))#H2),(t77,#H2)),t79),(((t101,((t119,(t118,((((((t124,t125),t108),t121),t120),t103),(((t117,t116),t115),(t122,t123))))),(((t102,(t104,(t110,t109))),(t107,t106)),(t113,t114)))),(t112,t111)),t105))),(((t43,(t44,(t37,((t32,((t42,(t49,t50)),(t40,t41))),((t46,t45),(t39,t38)))))),t29),((((t33,t34),t27),(t30,t31)),(t26,((t36,t35),(t28,(t47,t48)))))))))));",198,156,166.0,60.0,321.840333726,1427.9819835249998
n200r10,2,1000,500,low,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,((((((t65,(t70,t71)),((t58,t59),(((((((t53,((t55,t52),t54)),(t68,(t75,t74))),(t62,t63)),t69),(t67,t72)),((t61,t60),(t73,t64))),(t51,(t57,t56))))),t66),(((((((((t78,t81),t84),(t82,((t91,t90))#H1)),(((t83,(t97,t98)),((t89,t88),#H1)),(t76,(t99,t100)))),t85),(((t77,(t80,t79)),((t94,(t92,((t96,t95))#H2)),#H2)),t93)),t86),t87),(((t101,((t119,(t118,((((((t124,t125),t108),t121),t120),t103),(((t117,t116),t115),(t122,t123))))),(((t102,(t104,(t110,t109))),(t107,t106)),(t113,t114)))),(t112,t111)),t105))),(t48,(t47,(t28,((t36,t35),(((((t33,t34),t27),(t30,t31)),((t43,(t44,(t37,((t32,((t42,(t49,t50)),(t40,t41))),((t46,t45),(t39,t38)))))),t29)),t26)))))),(((((((((t172,(t173,(t169,(t153,(((t158,(t161,(t167,t168))),(t166,(t157,t165))),t156))))),t171),((t163,t164),((((t152,t154),t155),t151),((t175,t174),t162)))),t170),t159),t160),((((t181,t180),(t179,(((t177,((t200,t199),(t189,t190))),t176),((t186,t185),(t196,(t195,((t187,((t192,t191),t184)),(((t188,(t198,t197)),t178),(t182,t183))))))))),t193),t194)),((((t146,t145),t126),((t131,t130),((((t132,(t138,(t143,t144))),t137),(t134,t133)),((t129,t128),t127)))),((((t150,(t148,t147)),t149),(t139,t140)),(t136,t135)))),(t142,(t141,((t8,t7),(((((t16,t24),t1),((t3,t4),t2)),(((((t14,(t15,(t17,t18))),t23),t13),(t11,t12)),t25)),(t9,(t22,(t21,(t5,(t6,(t10,(t20,t19))))))))))))));",190,144,150.0,60.0,764.001451041,1890.142684821
n200r10,1,100,500,med,15,AGIC,200,10,4,3,7,1,"(OUTGROUP,((((t19,t20),(t7,(t6,((t8,((((t16,(t22,t23)),t21),t15),t14)),((t13,t12),t11))))),(((t187,(t186,(((t195,t196),t190),((t177,(t178,(t198,t197))),t176)))),((((((t180,((t194,t193),((t191,(((t200,t199),t192),t183)),t179))),t181),(t184,t182)),t185),t189),t188)),((((((t151,((t158,t153),t152)),(t172,(t173,((t166,((t156,t167),((t168,t169),t157))),((((t165,t164),t163),((t162,t154))#H1),#H1))))),(t155,(t174,t175))),((t161,t159),t160)),t171),t170))),(t2,(t1,((((t18,(t9,t17)),t10),(t25,t24)),(t3,(t4,(t5,((((((t112,(t103,((((((((((t102,t104),(t114,(t115)#H3)),(t123,t122)),(t119,t118)),(t108,#H3)),t109),t107),((t117,#H2),((((((t120,t121),t110),(t124,t125)),t105),t116))#H2)),t106),t101))),t113),t111),(((t131,(t136,((t129,((((t144,t141),t143),(t147,t148)),(t135,t134))),t127))),t137),((((t140,(((t133,t132),(((t130,(t150,t149)),(t138,t139)),t128)),t126)),t142),t146),t145))),((((((t29,((t34,((t46,t45),#H4)),t26)),((((t47,t35),t28),((((t38,t37),(((t41,t33),t30),(t44,t43))),t42),t48)),(t31,((t32,(t50,t49)))#H4))),t27),t36),t40),t39)),(((((t65,t64),t55),t56),(t75,(t74,(t59,((t61,(t60,(t72,t73))),(t51,(t54,(t69,t68)))))))),((t58,t57),(((t67,t53),t66),(((t71,t70),t52),(t62,(t63,((t97,t98),((t76,((((t79,t78),(t83,t84)),(t92,t93)),t77)),((t89,t88),(t87,(t95,(t96,(t80,((t86,t85),(t91,(t90,(t82,(t81,(t94,(t100,t99)))))))))))))))))))))))))))));",214,174,184.0,84.0,805.871267133,2814.5540730060006
n200r10,2,100,1000,med,15,AGIC,200,10,3,3,7,0,"(OUTGROUP,((t22,(t21,(t9,((((((((((t24,t16),t1),t25),(t5,((t6,(t20,t19)),t10))),(t13,(t12,t11))),((t15,t17),t23)),t18),t14),(t7,t8)),(t2,(t4,t3)))))),(((((((((t141,(t142,(((t143,(t144,((((((t133,t134),(t130,t131)),((t128,t127),t129)),t137),t132),t138))),(t126,(t146,t145))),((t150,((t148,t147),t149)),((t139,t140),(t136,t135)))))),(((t186,t185),(t197,((t198,(t178,((t182,t183),((((t184,t187),t192),t191),(t195,t196))))),t188))),(((((((t169,t172),(((((t157,(t158,(t161,(t167,t168)))),t166),t165),t156),t153)),t173),(t171,t170)),((t163,((t162,(t175,t174)),(t151,(t152,(t155,t154))))),t164)),t160),t159))),((t181,(t180,(t193,t194))),t179)),t176),t177),(t200,t199)),t190),t189),(((((t81,((t78,(((((((t89,(t88,#H2)),t83),(t98,t97)),(t99,t100)),(t76,(((t91,t90),t82))#H2)),t84),t85)),(((t86,t87),(((((t80,t79),t77),((t95,t96),t92)),t94),(t93)#H1)),#H1))),(((((((t113,t114),((t106,t107),(((t109,t110),t104),t102))),(((t115,((((t103,(t124,t125)),((t108,t121),t120)),(t119,t118)),(t123,t122))),t117),t116)),t101),t105),t111),t112)),(t51,(t57,t56))),((((((t38,(((((t44,t43),t37),(t32,((t40,t42),((t49,t50),t41)))),(t46,t45)),t39)),((t29,t31),t30)),(((t28,(t48,t47)),(t36,t35)),t26)),t27),t33),t34)),(t59,((((t67,t72),((((t68,(t75,t74)),(((t63,t62),t69))#H3),((t52,(t54,t55)),t53)),#H3)),((t64,t73),(t60,t61))),(t58,(t65,(t66,(t70,t71))))))))));",216,178,190.0,96.0,381.428728579,1669.6894597690002
n200r10,2,1000,500,med,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,(((t141,(t142,(((((t139,t140),(t148,t147)),t149),((t136,t135),t150)),((t143,(t144,(((((((t128,t127),t129),(t130,t131)),(t133,t134)),t137),t138),t132))),(t126,(t145,t146)))))),(((((((((t186,t185),(((t197,t198),(t178,((t182,t183),((t184,(t187,(t192,t191))),(t195,t196))))),t188)),((((((((t169,(((t157,t156),((t165,t166),(((t168,t167),t161),t158))),t153)),t172),t173),t171),t170),((t163,((t162,(t175,t174)),(t151,(t154,(t152,t155))))),t164)),t160),t159)),((t180,((t193,t194),t181)),t179)),t176),t177),(t200,t199)),t190),t189)),(((((((((((((t81,t78),((((t89,(t100,t99)),((((t85,t84),#H1),((t83,(t97,t98)))#H1),((t91,t90),t82))),t76),t88)),(t86,t87)),t93),t94),((t95,t92),t96)),t79),t77),t80),(((((((t113,t114),((t106,t107),(((t109,t110),t104),t102))),(((t115,t116),(((t103,(((t124,t125),t108),(t121,t120))),(t119,t118)),(t123,t122))),t117)),t101),t105),t111),t112)),(t51,(t56,t57))),((((((t38,(((((t44,t43),t37),(t32,((t40,t42),((t50,t49),t41)))),(t46,t45)),t39)),((t31,t29),t30)),(t26,((t28,(t48,t47)),(t36,t35)))),t27),t33),t34)),(t59,(((((((t68,#H2),((((t63,t62),t67),t69))#H2),((t52,(t54,t55)),t53)),t74),t75),(((t64,t73),(t60,t61)),t72)),(t58,((t65,t66),(t70,(t71,((t7,t8),((t25,((t24,t16),t1)),((t11,t12),(((t5,(((t20,t19),t10),t6)),((t2,t3),t4)),(t9,(t21,(t22,(t13,(t23,(t15,(t14,(t18,t17)))))))))))))))))))));",214,172,180.0,76.0,228.082888326,1286.7710736840002
n200r10,2,1000,1000,low,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,((((t65,(t66,((t70,t71),((t58,t59),((((((((t53,((t55,t52),t54)),(t68,(t75,t74))),(t63,t62)),t69),(t67,t72)),(t73,t64)),(t61,t60)),((t51,t56),t57)))))),((((((t78,t81),(t85,(t84,((t82,((t91,t90))#H1),(((t99,t100),t76),(((t89,t88),(t83,(t97,t98))),#H1)))))),(((t77,(t80,t79)),((t94,(t92,((t96,t95))#H2)),#H2)),t93)),t86),t87),(((t101,((t119,(t118,((((((t124,t125),t108),t121),t120),t103),(((t117,t116),t115),(t122,t123))))),(((t102,(t104,(t110,t109))),(t107,t106)),(t113,t114)))),(t112,t111)),t105))),(t48,(t47,(t28,((t36,t35),(((((t33,t34),t27),(t30,t31)),((t43,(t44,(t37,((t32,((t42,(t49,t50)),(t40,t41))),((t46,t45),(t39,t38)))))),t29)),t26)))))),(((((((((t172,(t173,(t169,(t153,(((t158,(t161,(t167,t168))),(t166,(t157,t165))),t156))))),t171),((t164,t163),((((t152,t154),t155),t151),((t175,t174),t162)))),t170),t159),t160),((((t181,t180),(t179,(((t177,((t200,t199),(t189,t190))),t176),((t186,t185),(t196,(t195,((t187,((t192,t191),t184)),(((t188,(t198,t197)),t178),(t182,t183))))))))),t193),t194)),((((t146,t145),t126),((t131,t130),((((t132,(t138,(t143,t144))),t137),(t134,t133)),((t129,t128),t127)))),((((t150,(t148,t147)),t149),(t139,t140)),(t136,t135)))),(t142,(t141,((t8,t7),(((((t16,t24),t1),((t3,t4),t2)),(((((t14,(t15,(t17,t18))),t23),t13),(t11,t12)),t25)),(t9,(t22,(t21,(t5,(t6,(t10,(t20,t19))))))))))))));",190,144,150.0,56.0,264.275921813,1184.7171825019998
n200r10,1,5000,1000,med,15,AGIC,200,10,4,4,6,0,"(OUTGROUP,((((t19,t20),(t7,(t6,(((t8,(t14,t15)),((t23,(t21,t22)),t16)),((t13,t12),t11))))),(((t187,((((t195,t196),t190),((t177,(t178,(t198,t197))),t176)),t186)),(((((t180,(((t194,t193),(((t191,t192),((t200,t199),t183)),t179)),t181)),(t184,t182)),t185),t189),t188)),((((((t151,((t158,t153),t152)),(t172,(t173,(((t166,(t167,t156)),((t168,t169),t157)),((((t165,t164),t163),((t162,t154))#H1),#H1))))),(t155,(t174,t175))),(t161,(t159,t160))),t171),t170))),(t1,(t2,(t3,(((((t17,t18),t10),t9),(t25,t24)),(t4,(t5,((((((t96,t95),t87),((t89,t88),(t97,t98))),(((((t76,(((t91,t90),t82),((t94,(t99,t100)),t81))),t80),t85),t86),(((t79,t78),((t83,t84),(t93,t92))),t77))),(t63,(((((t58,t57),((t67,t66),t53)),((t71,t70),t52)),((t65,(t64,t55)),(t75,(t74,((((t61,t60),((t72,t73),(t56)#H4)),((t54,(t69,t68)),t51)),(t59,#H4)))))),t62))),(((t112,((t111,(t103,(((((((t119,t118),((((t115,t114),(((t102,t104),(t123,t122)))#H2),t108),#H2)),t109),((((((t125,t124),t110),((t120,t121),#H3)),t105),(t117)#H3),t107)),t116),t106),t101))),t113)),((((t131,((t129,(((t144,(t141,t143)),(t148,t147)),(t135,t134))),t127)),t136),t137),((((t140,(((t133,t132),(t128,(((t150,t149),t130),(t139,t138)))),t126)),t146),t142),t145))),((t38,t37),((t29,(((((t47,t48),t42),(t35,t28)),((t32,t31),(t50,t49))),(((t41,t33),(t44,t43)),t30))),(t26,(t34,(t45,(t46,(t27,(t36,(t40,t39)))))))))))))))))));",190,156,166.0,72.0,255.67881981,1195.48997931
n200r10,3,100,500,low,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,(((((((t101,#H2),(t104)#H2),((((((((((t112,((t120,t119),(t117,t116))),((t124,(t123,t125)),t108)),(t111,t110)),((t118,t121),t122)),t109),t113),t115),t114),(t105,t107)),(t102,t103))),t106),((t145,(t146,(((t130,t132),((t133,t147),t148)),((((((((t128,(t129,((t144,t143),(t139,t140)))),t127),(t136,t135)),t131),(t137,t138)),t141),t142),((t134,(t150,t149)),t126))))),((((t154,t153),(((t169,(((t156,t152),((t171,(t175,t174)),t157)),((((t158,(((t163,t164),(t161,(t167,t168))),t155)),(t159,t160)),t165),t166))),t170),((t172,t173),t162))),t151),((((t187,(((t183,((t189,(t188,(t177,(((t179,t178),(t194,t195)),((t198,t197),(t186,t185)))))),(t192,t193))),(t184,(t182,(t190,t191)))))#H1),t176),(t180,(t200,((t196,t199),#H1)))),t181)))),((((t26,(((((t28,((((t30,(t34,t33)),t29),(t44,t43)),t27)),t35),t36),t45),t46)),(((t37,(t42,(t41,(t48,t47)))),((t50,t49),t38)),(t31,t32))),t40),t39)),(((((t16,t17),(((t9,(t23,t22)),t7),t6)),(t11,t10)),(((((t1,(t5,(((((t18,t19),t14),t8),(t15,t2)),(t13,t12)))),t3),t4),t24),t25)),(t21,(t20,((((t78,((((t94,(t99,t100)),t92),t95),((t88,(t89,(t79,(t76,(t81,(((t87,t90),t91),t80)))))),(t86,(t85,((((t97,t98),t84),(t93,t96)),t77)))))),t82),t83),(((t51,t70),(t71,((t66,((t67,(t65,t64)),t69)),t54))),(((((t75,t74),t73),(t59,t60)),t72),(((t58,t57),t52),(t53,((t55,t56),(t62,(t63,(t68,t61))))))))))))));",220,184,194.0,92.0,652.4165996419999,1684.5969322790004
n200r10,3,100,1000,high,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,(((((((((t46,((t36,(((((t44,t43),((t34,(t30,t29)),t33)),t28),t27),t35)),t45)),t26),(t39,t40)),((t50,t49),(((t41,t37),(t47,(t42,t48))),t38))),t32),t31),(((((t103,t102),(t105,#H2)),(t101,((((t124,((t125,t123),((t108,(((t116,t119),t112),t117)),t120))),((t111,t110),((t109,((t115,t113),((t118,t122),t121))),t114))),(t106,t104)))#H2)),t107),((((t184,(((((t195,((((t178,t179),(t186,((t197,t198),t185))),((t189,t188),t177)),t194)),((t190,((((t192,t193),t187),t182))#H1),t191)),t176),((t180,(t181,t196)),(t200,t199))),#H1)),t183),(((t151,t153),(((t163,((((((t166,t165),(t159,t160)),t158),(t157,t155)),(((t167,t168),t161),((((t174,t171),t175),t152),t156))),t164)),(t169,t170)),((t162,t172),t173))),t154)),((((((t129,(((t136,t135),((t141,((t137,t138),t142)),t131)),(t127,t128))),t144),(t143,t139)),t140),t134),(((t126,((t145,t146),((t130,((t148,t147),t133)),t132))),t149),t150))))),(((((((((((t96,((((t77,(t85,t86)),(t98,t97)),t84),t93)),t80),(t79,(t89,t88))),(t81,t76)),(t90,t91)),t87),((t82,t83),t78)),((t100,t99),t94)),t92),t95),(((((((((t70,t71),((t64,t65),((t67,t69),t54))),t66),(((((t57,t58),t52),((t73,(t75,t74)),((t60,t59),t53))),t72),t51)),(t55,t56)),t68),t61),t62),t63))),(((t3,(t5,((((t24,t25),t4),t1),((t12,t13),((t8,(t2,t15)),((t18,t19),t14)))))),(t21,t20)),(t10,(t11,(t6,(((t22,t23),t9),((t17,t16),t7))))))));",244,220,224.0,124.0,830.501280299,2142.3154125210003
n200r10,2,1000,1000,high,15,AGIC,200,10,4,3,7,1,"(OUTGROUP,(((t48,(((((((t34,t33),(t27,(t29,(t45,(t46,((t39,((((t37,t44),t43),t32),(((t41,t42),(t49,t50)),t40))),t38)))))),(t30,t31)),t26),(t35,t36)),t28),t47)),(((((((t119,(((t118,((t123,(t122,(t117,t116))),t115)),(((t120,t121),(t124,t125)),t108)),t103)),((t114,t113),((((t110,t109),t102),t104),(t106,t107)))),t101),(t105,t111)),t112),(((((((t94,(t93,#H4)),(t79,t77)),((((((((t84,(t85,#H3)),((t82,t90),t91)),(t76)#H3),((((t97,t98),t83),t99),t100)),t88),(t89,(t81,t78))),(t87,t86)))#H4),t80),t92),t95),t96)),((((((((((((t67,t69),((t74,t75),(((t68,t53),((t54,t52),t55)),#H2))),(t63)#H2),t62),(t72,(t64,((t61,t60),t73)))),(t57,(t56,t51))),t58),t59),t66),t65),t70),t71))),(((((((((t6,t5),((((t11,((t23,t13),(t14,(t17,(t18,t15))))),t25),t12),t10)),t19),t20),((t4,t2),(((t24,t16),t1),t3))),((t22,t21),t9)),t7),t8),((((t150,(((t147,t148),(t140,t139)),t149)),(t136,t135)),(((((t131,t130),((((t132,((t138,t143),t144)),t137),#H1),((t134,t133))#H1)),(t128,t129)),t127),(t126,(t146,t145)))),(t142,(t141,((((((t156,(((t153,((t173,t172),t169)),t157),t166)),((t158,t161),(t168,t167))),t165),t170),(((((t163,t164),(t175,t174)),(((t154,t155),t151),t152)),t162),((t159,t160),t171))),(((t183,((((t198,t197),(((t195,t196),((t191,t192),(t187,t184))),t178)),t188),t182)),t185),(((t186,(((t194,t193),t181),t179)),t180),(t176,(t177,(t199,((t200,t190),t189)))))))))))));",258,202,224.0,138.0,246.30414391800002,1627.73531064
n200r10,3,1000,500,med,15,AGIC,200,10,2,2,8,0,"(((((((t190,(t186,(t185,((t198,t197),(((t189,t188),t177),((t194,t195),(t179,t178))))))),(((((((((((((((((((((t88,(t89,((t79,t76),(t80,((t87,(t90,t91)),t81))))),((t86,(t85,((((t93,t96),t84),(t97,t98)),t77))),t95)),(t92,((t82,t83),t78))),(t100,t94)),t99),((((((((t54,(((t63,t62),(t68,t61)),(t56,t55))),(t71,(t51,t70))),t69),t64),((t67,t66),(((t73,(t75,t74)),(t59,t60)),t72))),t65),((t58,t57),t53)),t52)),OUTGROUP),((t5,(((t4,(t25,t24)),((t1,(t13,t12)),((t2,(t14,((t18,t19),t8))),t15))),t3)),(t21,t20))),(t11,t10)),t7),(t17,t16)),t6),t9),t22),t23),(t40,(t39,(((t37,(t38,(t50,t49))),(((t48,t47),t42),t41)),((t31,t32),(((((t28,(((t29,(t30,(t34,t33))),t27),(t43,t44))),t35),(t46,t45)),t36),t26)))))),((t105,((((t118,((t109,(t110,t111)),((t114,t115),t113))),t121),t122),(((t108,(t112,((t120,t119),(t117,t116)))),(t124,t125)),t123))),(((t104,(t106,#H2)),t101),(((t103,t102),t107))#H2))),(((((((t169,((t170,((t154,t153),t151)),((t172,t173),t162))),t152),((t164,(t163,(t161,((t168,t167),((((t165,t166),(t159,t160)),t158),t155))))),t157)),t156),t171),t175),t174)),(((((((((t150,t149),(t134,t126)),(t144,(t143,(((t129,(((t135,t136),(t131,((t137,t138),(t141,t142)))),t128)),t127),(t139,t140))))),(t145,t146)),t130),t132),t148),t133),t147)),(t176,((t180,((t183,t184),t181)),((t200,t196),t199)))))#H1),t191),t182),(t187,#H1)),t193),t192)root;",240,180,208.0,74.0,796.579484071,1794.5866353040003
n200r10,3,1000,1000,med,15,AGIC,200,10,1,1,9,0,"(OUTGROUP,((((((((t88,(t89,((t79,t76),(t80,(((t90,t91),t87),t81))))),((t86,(t85,(t77,((t84,(t96,t93)),(t98,t97))))),t95)),(t92,((t83,t82),t78))),t100),t94),t99),((((((t54,(((t71,(t51,t70)),((t56,t55),(t63,(t61,(t68,t62))))),t69)),((t67,t66),(((t73,(t75,t74)),(t59,t60)),t72))),t64),t65),((t58,t57),t53)),t52)),(((((((t5,t3),(t1,((t13,t12),((t2,((t14,(t18,t19)),t8)),t15)))),t4),t24),t25),(t21,t20)),((t11,t10),(t7,((t17,t16),(t6,(t9,(t22,(t23,((t40,(t39,(((t37,(t38,(t50,t49))),(((t48,t47),t42),t41)),((t31,t32),(((((t28,((t27,(t29,((t34,t33),t30))),(t43,t44))),t35),(t46,t45)),t36),t26))))),((((((t105,t107),((((t118,((((t114,t115),t113),(t110,t111)),t109)),t121),t122),(((t108,(t112,((t120,t119),(t117,t116)))),(t124,t125)),t123))),((t104,t101),t106)),t102),t103),((((((((t169,((t170,((t154,t153),t151)),((t172,t173),t162))),t152),((t164,(t163,(t161,((t167,t168),((((t165,t166),(t160,t159)),t158),t155))))),t157)),t156),t171),t175),t174),((((t150,t149),(t134,t126)),(t144,(t143,(((t129,(((t135,t136),(t131,((t137,t138),(t141,t142)))),t128)),t127),(t139,t140))))),((t192,(t193,((t182,(((t190,(t186,(((t198,t197),(((t189,t188),t177),((t194,t195),(t179,t178)))),t185))),((t176,((t180,((t183,t184),t181)),((t200,t196),t199))))#H1),t191)),(t187,#H1)))),((t145,t146),(t130,(t132,(t148,(t133,t147))))))))))))))))))));",226,188,192.0,76.0,792.623741839,1917.1069154180004
n200r10,3,1000,500,high,15,AGIC,200,10,2,2,8,0,"(OUTGROUP,(((((t96,(t93,(t84,((t77,(((((((t80,(t76,(t79,(t89,t88)))),t81),t91),t87),t90),t85),t86)),(t98,t97))))),t95),(t92,(((t100,t99),t94),((t83,t82),t78)))),((((((t70,t71),(((t64,t65),(t69,t67)),t54)),(t51,(t52,((t57,t58),(((((t73,(t75,t74)),t53),(t59,t60)),t72),t66))))),(((t63,t62),t68),t61)),t56),t55)),(((((((((t46,((t28,(t27,((t30,(t29,(t34,t33))),(t44,t43)))),t36)),t35),t45),t26),(t39,t40)),((((t50,t49),t38),((t41,(t48,t47)),t42)),t37)),t32),t31),(((((((t103,t102),t105),((t101,#H1),((((t124,(t125,(((((t119,t120),(t116,t117)),t108),t112),t123))),((t111,t110),(t121,(((((t113,t114),t109),t115),t118),t122)))),(t106,t104)))#H1)),t107),((((((((t129,((t139,t140),(t127,(((((t142,t141),(t138,t137)),(t136,t131)),t135),t128)))),t143),t144),((t149,t150),(t134,t126))),(((t132,t133),(t148,t147)),t130)),t146),t145),((t151,((((t173,t172),t162),(((((t160,(((t155,((t163,t164),(t168,(t161,t167)))),(t165,t166)),(t158,t159))),(((t175,t174),t171),t157)),(t152,t169)),t156),t170)),t153)),t154))),((t195,(t194,((((t188,t189),t177),((t186,t185),(t198,t197))),(t179,t178)))),((((t187,t193),t192),t182),(t190,(t191)#H2)))),(t176,(((t200,t196),(t199,#H2)),(t180,(t181,(t184,(t183,(((((t3,(t1,(((t8,(t18,(t19,t14))),(t2,t15)),(t12,t13)))),((t24,t25),t4)),t5),t21),(t20,((t6,(t11,t10)),((((t22,t23),t9),t7),(t16,t17)))))))))))))));",230,200,206.0,106.0,392.96043735999996,1592.1506736869999
n200r10,4,100,500,low,15,AGIC,200,10,3,3,7,0,"(OUTGROUP,((((t48,(t47,((t32,(t26,((((((t28,(t27,(((t36,t35),(t39,t40)),(t41,(t42,t33))))),(t43,t44)),t46),t45),((((t49,t50),t34),t29),t30)),(t38,t37)))),t31))),(((((t51,((((t70,t69),(((t58,(t63,t64)),(t57,(t75,t74))),t54)),t71),((t52,(t53,(t65,(t66,t67)))),(t60,t61)))),(t68,t59)),((t62,t73),t72)),t56),t55)),(((((t2,t3),(((t11,t12),t1),((t15,(t16,(t10,((t13,t14),(((t21,t20),t9),((t17,t18),((t19,(t22,t23)),(t8,t7)))))))),((t24,t25),t4)))),t6),t5),((t112,(t113,((t114,(t124,((t123,t125),t120))),((((((((t106,((t117,t116),((t110,t111),(t115,(t121,t122))))),t109),t119),t118),((t108,t107),(t103,t102))),t101),t105),t104)))),((((((t134,t126),(t128,((((t139,t140),(t129)#H1),(t130,t131)),#H1))),t135),((((t143,(t142,#H3)),((t150,((t149,t147),(t141)#H3)),(((t146,t145),t144),((t148,t138),t133)))),t127),t132)),t136),t137)))),((((t190,((t189,(t184,(((t178,(t186,t187)),t185),(t176,(((t197,t196),t179),(t181,t182)))))),t191)),((((t180,((t200,(t177,(t199,t188))),((t194,t195),t183))),t198),t193),t192)),(((((((((t152,(((t162,t161),((((t171,t170),((t174,t175),(t167,t166))),t158))#H2),(t165,#H2))),(t153,(t163,t164))),t160),t159),(t172,t173)),(t151,((t156,t157),t155))),t154),t168),t169)),((((((t84,((((((t92,t93),t87),t77),(t80,((t100,t96),t99))),t76),((t79,((t91,t90),t88)),t78))),t83),t89),t94),t95),(t82,(t81,(t85,(t86,(t97,t98)))))))));",190,146,160.0,62.0,429.505384634,1738.7760157359999
